,Date,Tweet Id,Content,Username,LikeCount,retweetCount,source
19,2021-06-03 19:54:26+00:00,1400541407299850242,"Proud to be a part of @REALPRIDELIVE's #StonewallDay curated by @adamlambert for his @FSFoundation_ ! 

Tune into @WeAre_OUTLOUD: Raising Voices LIVE concert on Sunday June 6th 💖💖💖 https://t.co/Z7tvt5WquX https://t.co/sVWjgm3P5x",ddlovato,3789,639,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
20,2021-06-03 18:41:12+00:00,1400522974613041154,"What’s your favorite part from the new episode of #4DwithDemi?? 💞

If you haven’t listened yet, check out  episode 3 with @DrewBarrymore: https://t.co/deSod8Sw0k https://t.co/RyHAxLUOrJ",ddlovato,4018,503,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
21,2021-06-02 01:25:52+00:00,1399900036520026118,IT’S PRIDE EVERY DAMN DAY Y’ALL! ❤️🧡💛💚💙💜💗🖤🤍 https://t.co/ro3ZmUGzZa,ddlovato,35172,3995,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
22,2021-05-27 19:11:26+00:00,1397993870445584384,"“It’s not about where you land, it’s where you fly” 🦋💓 Thank you @GlennonDoyle for coming on #4DwithDemi this week!! Next time you take a buzzfeed quiz, mind sending me the link and we can compare results?? 😂💗 

Listen/Watch here: https://t.co/deSod8Sw0k https://t.co/XuFhfvicMr",ddlovato,4679,685,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
23,2021-05-26 14:13:31+00:00,1397556507042992134,"My new episode of #4DwithDemi is now available wherever you listen to your podcasts! This week’s special guest is @GlennonDoyle 💞☺️ We had such a beautiful, honest, &amp; real conversation... I cant wait for you to hear it 🎧🛸 

Listen now: https://t.co/deSod8Sw0k https://t.co/HdXkgTOs3b",ddlovato,4404,655,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
24,2021-05-21 22:08:16+00:00,1395864044402221057,"I’m speaking with Glenn Close &amp; @andersoncooper about mental health this Sunday! 💞☮️ Proceeds support @BC2M’s high school program. The event starts at 5pm pst / 8pm est

Tickets available here: https://t.co/geOxTp3ORX https://t.co/NgB8a5x3xz",ddlovato,3857,532,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
25,2021-05-17 22:51:05+00:00,1394425269042040834,"Being in a room where people speak your language can change the course of your recovery journey. 

That’s why I am so happy to continue partnering with @AllianceforEDA during Mental Health Awareness Month 💙",ddlovato,2642,348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
26,2021-05-10 21:57:44+00:00,1391875127885791233,"As I continue to join @AllianceforEDA to ensure eating disorders are part of the conversation this Mental Health Awareness Month, here’s a reminder that it’s okay to ask for help! We are not meant to do this alone! Please call 866.662.1235 or visit https://t.co/I6XoBTTEmX 💙 https://t.co/8pN7BwbZz5",ddlovato,4852,908,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
27,2021-05-10 18:50:40+00:00,1391828047825756162,Who’s voted?? 👀💖 Thank you #MTVAwards !!!,ddlovato,6504,1084,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
28,2021-05-05 21:25:10+00:00,1390054991973347329,There are periods of time where I forget about my food struggles and other times it’s all I think about. Still. But that is what ED recovery looks like for some people and I still have hope that someday I won’t think about it anymore.,ddlovato,6270,684,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
29,2021-05-04 00:29:30+00:00,1389376603466080257,"Getting the vaccine came down to one thought process for me, I simply would rather risk potential side effects of a vaccine than risk lives by catching or spreading covid. It’s normal to be cautious when something new comes along. https://t.co/aQFgMVmimr",ddlovato,26228,3148,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
30,2021-04-07 15:35:57+00:00,1379820247402770440,Who’s going to @Target today to find #DWTDTAOSO? Tweet me your videos/photos 🧡💿🥰,ddlovato,9605,1092,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
31,2021-04-06 00:45:26+00:00,1379233752740634624,15 minutes!!! 😝🎉 Who’s watching?,ddlovato,9584,1131,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
32,2021-04-02 04:10:23+00:00,1377835779393691650,"#DancingWithTheDevil music video is out now 🎞🖤🤍🎥 Thank you for listening, and thank you for hearing me. If you or someone you know is in need of support, please remember it’s ok to ask for help.

https://t.co/K8ebn4qinL https://t.co/zRzeF000Dr",ddlovato,27789,8763,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
33,2021-04-02 04:03:21+00:00,1377834011754569729,"#DWTDTAOSO the album is here!! This has been a journey years in the making… I can’t believe it’s here. Please listen to the tracks in order, top to bottom, for me. I love you all 💞🦋🌈

https://t.co/nfMs1VXHjH https://t.co/qcLIMpV0Fp",ddlovato,60940,16888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
34,2021-04-02 02:45:22+00:00,1377814383045214209,"Who's hanging out with me during #RELEASEDonYT tonight?! I'll be talking about new songs from #DWTDTAOSO, showing an exclusive live performance &amp; premiering the official video for #DancingWiththeDevil!!

Tune in at 8:45pm PT/11:45pm ET on @YouTube 🦋 https://t.co/YznR6KE1Qf",ddlovato,10095,2086,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
35,2021-03-24 20:16:59+00:00,1374817539788742656,What’s your fav part of the #DemiDWTD doc? ☯️💜☮️ https://t.co/t1vV0avidq https://t.co/MMqtbj87Dy,ddlovato,17469,3158,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
36,2021-02-23 02:19:43+00:00,1364037192289382404,🖤 @KRITIKOZZZ I love creating w u. Let’s never stop. https://t.co/2rw7r4hK7e,ddlovato,27211,3552,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
37,2021-02-17 20:37:15+00:00,1362139068830683136,"I've been holding #DemiDWTD incredibly close to my heart, and now it's time to share an inside look. This is only a short preview of what is to come... Join me on March 23 for the premiere on @YouTube 💗
https://t.co/G0dIbHoHWu",ddlovato,39819,8887,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
38,2021-02-16 03:57:25+00:00,1361525063720214537,Thank you for shining your light on the world and making it a brighter place to live in. You make me excited for the things we both have in store for this year because I truly believe we can create healing together for those who are afraid to live their truth’s as I once was. https://t.co/xGNnZ0cj5l,ddlovato,6724,898,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
39,2021-02-15 21:38:51+00:00,1361429794198495233,"#WhatOtherPeopleSay video out tomorrow 🖤🎬 Who's watching with us? @SamFischer and I will be live on @YouTube before it premieres! 

You can schedule a reminder here: https://t.co/iZ41FtPxiF https://t.co/tOIdJsLGLM",ddlovato,9134,2230,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
40,2021-02-10 21:46:13+00:00,1359619709579059200,Who’s joining???,ddlovato,5418,701,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
41,2021-02-05 18:40:27+00:00,1357761018487861248,"Who’s listening to #WhatOtherPeopleSay today? 🦋💖
https://t.co/EH8EZqo5gF https://t.co/ssJ8OeSPvT",ddlovato,16209,2188,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
42,2021-02-02 19:21:02+00:00,1356684067681562625,"p.s. 🤫 wanna hear a preview of the song? 👀 @SamFischer 
https://t.co/cQJJjYqZn6",ddlovato,3231,752,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
43,2021-01-07 03:14:07+00:00,1347018651896066052,"THIS IS WHY I POST AS MUCH AS I DO. THIS IS WHY I CARE. THIS CANNOT HAPPEN ANY FUCKING MORE. I’m angry, embarrassed and ashamed. 

I’m in the studio working on something special after today’s assault on democracy.

#impeachtrumptonight",ddlovato,29985,2581,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
44,2021-01-07 03:14:07+00:00,1347018650184777731,"My heart is broken. It makes me to sad to believe how naive I was to think this couldn’t possibly happen, and yet it did. Here we are. For everyone in my comments saying “where’s d7” or wanting me to sing instead of speaking up about what needs to change in this country... https://t.co/md5XPFmj2B",ddlovato,37257,4168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
45,2020-12-04 05:18:12+00:00,1334728688940802051,"Feels like I’ve known these guys forever 🖤🖤🖤 I’m SO stoked that the @AllTimeLow guys asked me to jump on MONSTERS and it’s sooo dope to also have a song out with @iamblackbear!!! 🙏🏼🤘🏼💞

https://t.co/4GnrbicqR1 https://t.co/pq1VFdg17H",ddlovato,14038,2657,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
46,2020-11-07 20:39:23+00:00,1325176042219245573,was finally proven to be BIGGER than the hate they tried to keep us down with. That’s all 💞 also feeling so thoughtful today so I’m rambling 😂,ddlovato,19059,1122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
47,2020-11-07 20:13:50+00:00,1325169609411059712,Remember when we didn’t all think the same? (It’s still happening) Opinions differ - I wasn’t “commanding” anyone to do anything. Now go out and celebrate or meme IF YOU PLEASE - DO YOU - all I’m saying is hatred DIDN’T work for the last administration ✌🏼,ddlovato,14402,1138,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
48,2020-11-07 17:53:31+00:00,1325134301436866565,"This was OUR election and WE WON TOGETHER. There’s still a lot of work to be done, but today we will celebrate each other.",ddlovato,21691,1537,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
49,2020-10-31 16:46:41+00:00,1322580764484018176,"HAPPY HALLOWEEN!!!!!! You know it's my absolute FAVORITE day of the year and well... this year has been quite the scare. If you didn’t vote early, please make a plan to head to the polls on Nov 3 🎃🖤👻 Check out https://t.co/SHI92a84NJ for your local info!!",ddlovato,18486,1666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
50,2020-10-26 23:55:10+00:00,1320876658895716352,"So please, if you are old enough, please get out there and speak up. P.S. I’m so grateful to have been able to vote because it wasn’t too long ago women didn’t even have those rights.. (see what happens when we demand change? 😜☺️) 🙏🏼 🇺🇸❤️🤍💙",ddlovato,9324,778,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
51,2020-10-26 23:55:10+00:00,1320876656186200064,"This post isn’t about telling you to vote for, it’s about telling you to vote PERIOD. I want to know that whatever the outcome is, we raised our voices and spoke up for what we wanted. And if change is what you want, nothing will change unless you take action. https://t.co/n5UQcvetjM",ddlovato,11603,982,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
52,2020-10-21 20:17:54+00:00,1319010041668661254,"Ballots can be SO overwhelming, trust me I know 🤯😮 Do you know what’s on your ballot? Find all the candidates and measures you’ll be voting on AND get more information about them in one place with @votesaveamerica’s Ballot Tool: https://t.co/I9qnwcCcjZ 💖💖 https://t.co/Rl3z64Ulok",ddlovato,9379,1450,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
53,2020-10-16 17:49:27+00:00,1317160743339388929,"Performing #OKNotToBeOK with @marshmellomusic today for @youtubemusic &amp; @nivassoc's #SOSFest!!! 🙂💗☹️ Tune in here: 
https://t.co/buPgbGPUdh https://t.co/bM7PPwf1SE",ddlovato,5666,947,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
54,2020-10-12 22:04:46+00:00,1315775446114426880,We must protect RBG's legacy by fighting to #HonorHerWish! Join me &amp; many others TONIGHT for an exclusive event in tribute to RBG's life and legacy. RSVP now 💓💓 https://t.co/VrXRtOBtIn https://t.co/cjwBn3wMX7,ddlovato,6270,854,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
55,2020-10-09 22:13:19+00:00,1314690431314063360,"Fun fact:I never had boobs until I started eating what I wanted. My whole life I hated my small tittaayyys &amp; then when I finally let go of my eating issues, I GOT THE BOOBS I WANTED! 😂 this is no push-up bra or boob-job y’all! IT’S ALL ME! you know what, they’re gonna change too https://t.co/sculvXkNyN",ddlovato,104094,8020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
56,2020-10-08 18:11:55+00:00,1314267293539426304,"Performing with @marshmellomusic for @youtubemusic &amp; @nivassoc’s #SOSFEST that will directly benefit the NIVA Emergency Relief Fund 💗💫

Tune into #SaveOurStages here: https://t.co/buPgbGPUdh https://t.co/qvYrAAW4Az",ddlovato,6148,1049,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
57,2020-10-07 18:09:57+00:00,1313904411236687872,"Vote for “I Love Me” &amp; “I’m Ready” with my babe @samsmith for the @mtvema’s!! 💗😝 #MTVEMA  

https://t.co/MNS0K3gqNt https://t.co/2fdAcsjKxf",ddlovato,9126,1561,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
58,2020-10-06 23:08:23+00:00,1313617128558190592,"LOVE this voter guide!! Share it with your friends and fam who may need it 🖤 Let’s all do our part and place our votes this year! It’s so important. Make your voting plan today – whether it be by mail, early in person, or at the polls. Text VOTER to 26797 to make your plan now! https://t.co/x2KL5AlV4W",ddlovato,7335,1281,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
59,2020-09-24 17:03:47+00:00,1309176716347277312,So so so excited for you to see what I’m working on with @talkspace 👀💗😝 it’s something that’s extremely close to my heart... I encourage all of you to take care of your mental health as it's so important to be in tune and check in on yourself! https://t.co/pHaatwcPhF,ddlovato,21549,2535,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
60,2020-09-22 17:55:39+00:00,1308464996788051968,It’s #NationalVoterRegistrationDay 🎉🗳🇺🇸❤️ It’ll take less than 2 minutes. Register RIGHT NOW at https://t.co/wQZPhWIRb8 https://t.co/rjmdyGzYdj,ddlovato,5619,941,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
61,2020-09-21 19:43:35+00:00,1308129771071574016,"I feel so lucky to have collaborated with @marshmellomusic. It’s been in the works for 3 years now, and I’m so grateful to have #OKNotToBeOK out in the world. I think it’s something we all need to hear right now",ddlovato,11108,1275,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
62,2020-09-21 19:42:54+00:00,1308129595221143554,Thank you @kevinlove for being so open and honest with your mental health. You’ve been a leader in the sports world for this and I know you’ve inspired so many of your fans. It's been incredible to watch 💗,ddlovato,5655,530,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
63,2020-09-21 19:27:14+00:00,1308125652533428225,"@kevinlove @marshmellomusic It’s not easy some days, but knowing “it’s ok not to be ok” has truly helped me with this. You have good days... and a couple bad days in between. We can’t stress ourselves with trying to be perfect. 

Love you too!💓",ddlovato,549,140,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
64,2020-09-21 19:21:56+00:00,1308124322850992128,@kevinlove @marshmellomusic Working from home has definitely required a lot of adapting. It’s caused a lot of anxieties not being able to separate home from work but it’s so important to find time to step away... what you’re doing is exactly the right thing! 💗,ddlovato,459,92,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
65,2020-09-21 19:17:09+00:00,1308123117076639744,@kevinlove @marshmellomusic I love photography now and I meditate like it’s a hobby,ddlovato,481,91,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
66,2020-09-19 18:30:14+00:00,1307386534274842624,"Let's fight for RBG like she fought for us. Register, volunteer, donate: https://t.co/NfS67w5BAu 🙏🏼🖤 https://t.co/xpmLX9hkhS",ddlovato,7375,950,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
67,2020-09-19 04:57:06+00:00,1307181902730682368,"RBG, you are a super hero🕊♥️For those that don’t know, she spent every day fighting for equal rights, women’s rights, LGTBQ+ rights, affordable healthcare AND MORE... Thank you for fighting for all of us. Thank you for being so brave. Your work will never go unappreciated. https://t.co/TFHkANLVhG",ddlovato,17988,2210,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
68,2020-09-10 22:15:41+00:00,1304181779419394048,"My hope is that you’ll read these slides and share them with your friends and family. Take care of yourself, and listen to your loved ones. Remember, It’s Ok Not To Be Ok 🖤🦋 Visit https://t.co/iH1vG8sKFm to download and share these slides",ddlovato,4686,1168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
69,2020-09-10 15:45:18+00:00,1304083537679642624,"#OkNotToBeOkVideo premiering in 15 min 💗 I’ll be in the chat with @marshmellomusic!! WHO’S READY??

https://t.co/fO2vdoOXBj",ddlovato,9683,2769,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
70,2020-09-09 20:14:02+00:00,1303788777505136640,"All you need is somebody to say it’s #OKNotToBeOK 💖 @marshmellomusic 

https://t.co/fO2vdoOXBj https://t.co/1asCZHyNQo",ddlovato,22997,6262,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
71,2020-09-09 14:18:27+00:00,1303699291949555715,"Therapy has saved my life in so many ways, and I wouldn’t be where I am today without it. There’s so much going on in the world right now, so we need to be taking care of ourselves and those around us.",ddlovato,9383,1299,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
72,2020-09-04 17:24:13+00:00,1301934102166171649,"It’s OK Not To Be OK @marshmellomusic (My favorite teaser ever)
https://t.co/iH1vG8sKFm",ddlovato,31904,6335,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
73,2020-08-30 00:34:48+00:00,1299868135588163585,Not that anyone asked for this WHATSOEVER but I drink sooooo much more water when I add lemon to it so if anyone’s trying to drink more water - lemons help. And it’s also my current obsession. 😝,ddlovato,49405,3050,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
74,2020-08-28 02:10:40+00:00,1299167484394663936,It’s coming - please go to bed 🤣,ddlovato,15393,1560,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
75,2020-08-28 01:59:24+00:00,1299164650919964672,Just thinking about you guys.. I’m feeling so grateful for you all and your support.. I just really miss meeting your beautiful faces and hearing you sing at my shows.. that’s all 🥰🙃💞,ddlovato,38381,4306,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
76,2020-08-16 04:49:43+00:00,1294858858788085761,Let’s go @dc_mma 👊🏼💗,ddlovato,7699,489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
77,2020-08-16 03:06:39+00:00,1294832920633307137,SHOW’S HOW MUCH I CHECK TWITTER YALL 😂😂😂,ddlovato,31850,1373,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
78,2020-08-12 18:22:15+00:00,1293613784473284609,“We are in a battle for the soul of this nation. But together it’s a battle we can win” - 💗 you @KamalaHarris 😊💖 https://t.co/qS8BoX5pgQ,ddlovato,29905,2333,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
79,2020-08-10 19:54:52+00:00,1292912318125236224,Here’s your daily reminder 🖤 https://t.co/t0dzwxSrR5,ddlovato,55341,12581,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
80,2020-07-21 19:01:17+00:00,1285651077686272001,Do NOT pretend to know about someone’s mental illness if you do not personally know them. Check yourself.,ddlovato,116856,21119,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
81,2020-07-21 18:53:03+00:00,1285649002634059778,It’s also amazing to me that people really think they actually know what some celebrities are going thru. Maybe take a step back and remember you don’t know everything about everyone even if you do watch them on tv,ddlovato,29439,3973,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
82,2020-07-21 18:28:37+00:00,1285642855382495237,It would be nice if for once people can put down the meme making apps and pray for someone who’s struggling with mental illness. What  happened to compassion?,ddlovato,43474,5944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
83,2020-07-10 00:38:32+00:00,1281387294084063234,"I don’t tweet often but sometimes my tweets come true so, together let’s manifest on twitter that Naya will be found safe and sound!! Come on y’all! Let’s put this energy out there: they will find her healthy and alive!! 🙏🏼🙏🏼🙏🏼",ddlovato,161810,26329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
